key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,受試者編號,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-13.066057908456779,-124.31523692103416]","[-13.066057908456667,124.31523692103417]",71.5,250,0,"[-31,-33,-33,-33,-33,-34,-35,-36,-37,-37,-37,-37,-41,-42,-42,-40,-39,-39,-39,-41,-43,-45]","[-113,-123,-125,-125,-125,-124,-123,-122,-122,-122,-122,-122,-107,-88,-64,-33,-2,29,56,81,99,118]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000009569021,0.01620000000018962,0.032800000000051455,0.04910000000009518,0.06640000000014368,0.08140000000014425,0.09810000000009467,0.11650000000000205,0.13320000000018695,0.1495000000000033,0.16430000000004696,0.18090000000014328,0.19990000000014163,0.2148000000000465,0.2317000000001883,0.249700000000189,0.26630000000005083,0.2815000000000012,0.29920000000019087,0.31460000000009813,0.33110000000009165,0.3498000000000516]",,9,0,9,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-13.066057908456667,124.31523692103417]","[38.6271242968684,-118.8820645368942]",71.5,250,0,"[-45,-45,-45,-44,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-38,-35,-25,-15,-6,-2,2,6,10,14,17,18,18,18,18,18,18,18,18,18,18,18,20]","[118,123,131,137,138,138,139,139,139,139,139,139,139,139,139,137,123,101,76,49,17,-16,-41,-63,-77,-87,-88,-89,-89,-89,-89,-89,-89,-89,-89,-89,-90]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.016199999999948034,0.031399999999905504,0.049199999999949284,0.06660000000009347,0.0833000000000439,0.09780000000004208,0.11630000000004515,0.1311000000000888,0.14780000000004634,0.16430000000004696,0.18099999999999739,0.197499999999998,0.21430000000004412,0.23149999999999693,0.2494999999999976,0.26460000000009387,0.28249999999999886,0.2978000000000449,0.3161999999999523,0.33139999999990266,0.34919999999995355,0.3644999999999996,0.38299999999999557,0.4001999999999484,0.4163000000000423,0.4313999999999041,0.44919999999994786,0.4643000000000441,0.48080000000004475,0.49760000000009086,0.5143000000000413,0.5308000000000419,0.5491999999999493,0.5658000000000456,0.580999999999996,0.5978999999999033]",,10,0,10,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[38.6271242968684,-118.8820645368942]","[-62.49999999999997,108.25317547305484]",71.5,250,0,"[20,26,29,30,30,30,30,30,22,9,-10,-28,-51,-57,-72,-79,-85,-86,-86,-86,-86,-86]","[-90,-96,-99,-100,-100,-100,-100,-100,-88,-71,-49,-27,4,13,40,54,64,70,73,77,79,82]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.002100000000091029,0.01770000000018257,0.03249999999999886,0.04920000000018376,0.06720000000018445,0.08249999999999602,0.09910000000009234,0.11770000000018399,0.1346000000000913,0.15120000000018763,0.16840000000014044,0.18490000000014106,0.2014000000001417,0.21630000000004657,0.23440000000013583,0.25140000000013885,0.26599999999999824,0.2845000000000013,0.29960000000009046,0.31770000000018683,0.33440000000013725,0.35160000000009006]",,11,0,11,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-62.49999999999997,108.25317547305484]","[83.64132579485731,-92.89310318467426]",71.5,250,0,"[-86,-86,-85,-83,-80,-75,-74,-72,-72,-72,-72,-72,-70,-66,-48,-13,25,69]","[82,84,85,87,92,101,102,104,104,104,104,104,104,103,80,37,-10,-65]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.015800000000048442,0.03140000000013998,0.04790000000014061,0.06469999999995224,0.08260000000009171,0.09799999999999898,0.11549999999999727,0.13080000000004333,0.14869999999995542,0.16419999999995127,0.18090000000013617,0.1974000000001368,0.2146000000000896,0.2326999999999515,0.24799999999999756,0.2644999999999982,0.28210000000009217]",,12,0,12,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[83.64132579485731,-92.89310318467426]","[-101.12712429686842,73.47315653655916]",71.5,250,0,"[69,86,93,104,107,109,110,110,110,110,110,110,110,110,106,93,75,48,21,-15,-54,-84,-100,-109]","[-65,-88,-97,-117,-126,-130,-132,-132,-132,-132,-132,-132,-132,-132,-127,-113,-95,-72,-51,-27,3,24,35,43]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000009569021,0.0173000000000485,0.03189999999990789,0.05019999999995406,0.0656000000000958,0.08360000000009649,0.09900000000000375,0.11510000000009768,0.132000000000005,0.14869999999995542,0.16530000000005174,0.18180000000005236,0.1986999999999597,0.2153999999999101,0.23239999999991312,0.2506000000000981,0.2671000000000987,0.28360000000009933,0.2990000000000066,0.3156000000000958,0.3341999999999601,0.3503999999999081,0.3653999999999087,0.38389999999991176]",,13,0,13,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-101.12712429686842,73.47315653655916]","[114.19318220532512,-50.84208038447502]",71.5,250,0,"[-109,-111,-111,-112,-112,-112,-112,-111,-110,-110,-109,-109,-107,-102,-99,-90,-84,-70,-45,-11,38,76,98]","[43,47,50,51,52,52,52,53,54,54,54,54,54,54,54,54,54,47,34,17,-5,-22,-37]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000019138042,0.016000000000005343,0.0309000000001447,0.04750000000000654,0.06420000000019144,0.08090000000014186,0.09880000000004685,0.11450000000000671,0.13250000000000028,0.14720000000018985,0.16450000000000387,0.18230000000004765,0.19920000000018945,0.21620000000019246,0.23100000000000165,0.24770000000018655,0.2644000000001441,0.28220000000018786,0.29940000000014066,0.31430000000005265,0.33090000000014186,0.34770000000018797,0.36560000000009296]",,14,0,14,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,,,,,0,,,,,,,,,,,,,0,0,0,1
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,return,1.6002,"[-140,6]","[73.39153616405002,225.87592262009898]",40.5,475,1,"[-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-140,-133,-129,-126,-110,-101,-69,-49,-35,-27,-26,-25,-25,-25,-25,-24,-17,-9,1,12,24,30,33,35,37,40,43,45,46,46,46,46,51,58]","[6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,11,52,69,120,148,168,180,185,186,187,187,187,188,191,194,198,202,206,208,209,211,214,216,219,221,222,222,222,223,224,227]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.018300000000046168,0.03300000000000125,0.049500000000001876,0.06610000000009819,0.0829000000001443,0.09969999999995593,0.11610000000009535,0.13310000000009836,0.14980000000004878,0.1664999999999992,0.1843000000000501,0.19990000000014163,0.21660000000009205,0.23330000000004958,0.2496000000000933,0.2664000000001394,0.28300000000000125,0.30010000000009285,0.31780000000004804,0.333300000000051,0.3498000000000516,0.36669999999995895,0.3848000000000482,0.4001999999999555,0.41830000000005185,0.433400000000141,0.4511999999999574,0.46650000000000347,0.4830000000000041,0.4996999999999545,0.5166000000000963,0.5348000000000468,0.5514000000001431,0.5664000000001437,0.5829000000001443,0.6013000000000517,0.6183000000000476,0.6334000000001438,0.6511999999999531,0.6664000000001451,0.6835000000000022,0.701300000000046,0.7184999999999988,0.7334999999999994,0.7515000000000001,0.7669000000001418,0.7830000000000013,0.7996000000000976,0.818400000000139,0.8346999999999554,0.8498000000000516,0.8661000000000953,0.8836000000000936,0.9014999999999986]",,0,0,0,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[73.39153616405002,225.87592262009898]","[-24.82551002606788,-236.1989501499649]",40.5,475,1,"[58,64,67,68,68,68,68,65,63,62,61,61,60,60,60,60,56,48,39,34,22,10,-7,-19,-25,-25,-25,-25,-26,-29,-32,-37,-39,-42,-42,-42]","[227,229,230,230,230,230,230,230,230,230,230,229,227,217,199,173,131,71,-2,-74,-178,-232,-277,-298,-306,-307,-307,-307,-307,-304,-300,-291,-286,-265,-248,-228]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00029999999981811243,0.01609999999985945,0.03209999999986479,0.0492999999998176,0.06459999999986366,0.08119999999995287,0.09789999999991039,0.11589999999991107,0.13119999999995713,0.14809999999986445,0.16479999999981487,0.1812999999998155,0.1978999999999118,0.2162999999998121,0.2330000000000041,0.24950000000000472,0.2647999999998163,0.28269999999995576,0.29809999999986303,0.31459999999986366,0.33279999999981413,0.3476999999999535,0.3644999999999996,0.3830999999998639,0.4000999999998598,0.4167999999998173,0.43289999999991124,0.4477999999998161,0.4646999999999579,0.4830000000000041,0.49809999999985877,0.5160999999998594,0.5309999999999988,0.5476999999999563,0.5646999999999522,0.5813999999999098]",,1,0,1,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-24.82551002606788,-236.1989501499649]","[-24.825510026067665,236.19895014996493]",40.5,475,1,"[-42,-41,-40,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-38,-37,-35,-35,-35,-35,-35,-35,-41,-47,-56,-61,-64,-65,-65,-62,-57,-54,-52,-52,-52,-49,-45,-41,-37,-37,-37,-48,-62,-69,-70,-73,-76,-76,-76,-76,-75,-73,-72,-67,-54,-42,-30,-17,-14,-9,-8]","[-228,-213,-200,-194,-193,-193,-193,-193,-193,-193,-193,-194,-202,-210,-216,-219,-222,-223,-223,-223,-215,-194,-156,-109,-53,3,50,82,105,118,123,125,126,126,132,139,147,153,156,161,201,240,294,311,338,358,360,360,360,360,360,359,353,341,325,310,282,272,251,246]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000000454861,0.017499999999998295,0.03289999999990556,0.050499999999999545,0.06630000000004088,0.08249999999999602,0.1006999999999465,0.11569999999994707,0.1323999999999046,0.1491000000000895,0.16589999999990113,0.18280000000004293,0.2006000000000867,0.21599999999999397,0.23460000000009273,0.2496000000000862,0.26619999999994803,0.283800000000042,0.29969999999995167,0.31760000000009114,0.33469999999994826,0.3514999999999944,0.36580000000004276,0.38280000000004577,0.40069999999995076,0.4161999999999466,0.43280000000004293,0.4509999999999934,0.46680000000004185,0.48430000000004014,0.4993000000000407,0.517899999999905,0.5343000000000444,0.5491000000000881,0.5676000000000911,0.5828000000000415,0.5993999999999033,0.6163999999999064,0.6341999999999501,0.6498000000000417,0.6678000000000424,0.6846999999999497,0.7011000000000891,0.7161000000000897,0.732999999999997,0.7491999999999521,0.7659999999999982,0.7824999999999989,0.7993999999999062,0.8161999999999523,0.8338999999999004,0.8496999999999488,0.8676000000000883,0.8826999999999501,0.9009999999999962,0.9158999999999011,0.9341000000000932,0.9494999999999933,0.9661999999999509,0.9841000000000903]",,2,0,2,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-24.825510026067665,236.19895014996493]","[73.39153616404997,-225.875922620099]",40.5,475,1,"[-8,-8,-8,-8,-8,-9,-10,-10,-11,-13,-13,-13,-13,-13,-13,-13,-13,-13,-12,-11,-9,-9,-3,4,8,10,10,10,10,10,10,12,19,22,36,45,50,52,53,53,53,53,54,54,55,57,59,60,62,65,69]","[246,244,243,243,243,243,243,243,243,242,242,242,242,242,242,241,236,217,187,135,18,-28,-168,-240,-279,-296,-298,-299,-299,-295,-292,-289,-285,-284,-275,-270,-265,-263,-263,-263,-262,-262,-262,-262,-260,-257,-255,-254,-252,-247,-242]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000019138042,0.0167000000001849,0.03180000000004668,0.048200000000186094,0.06500000000000483,0.08190000000013953,0.09850000000000136,0.11500000000000199,0.1319000000001438,0.14970000000018757,0.16480000000004935,0.18160000000009546,0.19830000000004588,0.2149000000001422,0.23320000000018837,0.24860000000009563,0.2668000000000461,0.28170000000018547,0.298400000000143,0.3151000000000934,0.3331000000000941,0.34830000000005157,0.367100000000093,0.38330000000004816,0.3986000000000942,0.4164000000001451,0.43170000000019115,0.4484000000001416,0.46650000000000347,0.4818000000000495,0.49830000000005015,0.5166000000000963,0.5333000000000467,0.548400000000143,0.5664000000001437,0.5817000000001897,0.5996000000000947,0.6167000000001863,0.6318000000000481,0.6494000000001421,0.6671000000000973,0.6831000000000955,0.6985000000000028,0.7164000000001423,0.7319000000001452,0.7484999999999999,0.7651000000000963,0.7820000000000036,0.7997000000001862,0.8152000000001891,0.8318000000000509]",,3,0,3,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[73.39153616404997,-225.875922620099]","[-118.74999999999994,205.6810333988042]",40.5,475,1,"[69,72,74,74,74,74,74,74,74,74,74,74,74,67,59,44,19,-18,-58,-98,-141,-159,-170,-175,-176,-177,-178,-178,-178,-178,-178,-178,-178,-173,-171,-163,-158,-154,-151,-149,-149,-149,-149,-149,-149,-149,-146,-141,-134]","[-242,-238,-234,-232,-229,-228,-228,-228,-228,-228,-228,-228,-226,-212,-192,-154,-94,-18,63,145,229,256,271,277,280,281,282,283,283,283,283,283,283,283,283,266,246,228,218,212,211,211,211,211,211,211,211,211,212]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005999999998635985,0.017699999999955196,0.03469999999995821,0.05100000000000193,0.06629999999982061,0.08439999999990988,0.09950000000000614,0.11619999999995656,0.13269999999995719,0.1495000000000033,0.16589999999990823,0.18289999999991124,0.20109999999986172,0.2162999999998192,0.23450000000000415,0.25119999999995457,0.2676999999999552,0.28289999999991267,0.2998999999999086,0.3163999999999092,0.3340999999998644,0.34959999999986024,0.36639999999991346,0.382899999999907,0.3995999999998645,0.417500000000004,0.43289999999991124,0.4492999999998162,0.4658999999999125,0.4825000000000017,0.5005999999998636,0.5161999999999551,0.5325999999998672,0.5492999999998176,0.5660000000000025,0.5828999999999098,0.6010999999998603,0.6157999999998154,0.6325999999998615,0.6495999999998645,0.6678999999999107,0.6826999999999543,0.7005999999998664,0.7160000000000011,0.7325000000000017,0.7495000000000047,0.7675999999998666,0.7830999999998625,0.7996999999999588]",,4,0,4,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-118.74999999999994,205.6810333988042]","[158.9185190102289,-176.49689605088108]",40.5,475,1,"[-134,-131,-130,-129,-129,-129,-129,-129,-129,-129,-129,-129,-129,-129,-128,-117,-71,24,159,296,414,528,560,564,545,494,436,378,339,317,307,302,301,299,297,295,292,289,284,273,258,248,241,233,230,226,221,213,202,197,194,192,191,189,186,185,177]","[212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,199,172,134,96,52,-25,-78,-111,-140,-171,-191,-202,-208,-209,-209,-207,-207,-205,-204,-204,-203,-201,-198,-193,-190,-188,-187,-187,-187,-188,-190,-193,-193,-193,-193,-193,-193,-191,-187,-186,-180]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000299999999811007,0.017899999999904992,0.03439999999990562,0.049199999999949284,0.06569999999994991,0.08269999999995292,0.09949999999999903,0.11579999999981538,0.1323999999999046,0.1491999999999507,0.16569999999995133,0.1840999999998587,0.19899999999999807,0.2157999999998097,0.232999999999997,0.2507999999998134,0.2680999999998619,0.28289999999990556,0.2998999999999086,0.3164999999999978,0.3330999999998596,0.34959999999986024,0.36639999999990636,0.38429999999981135,0.3996999999999531,0.41799999999999926,0.43299999999999983,0.450699999999955,0.4662999999998121,0.48439999999990846,0.5012999999998158,0.5176999999999552,0.5326999999999558,0.5497999999998129,0.5660999999998566,0.5831999999999553,0.6007999999998148,0.6176999999999495,0.6327999999998113,0.6494999999999962,0.667799999999815,0.683099999999861,0.7008999999999048,0.7176999999999509,0.7343999999999085,0.7495999999998588,0.7659999999999982,0.7827999999998099,0.801099999999856,0.8179999999999978,0.8343999999999028,0.8495999999998602,0.8678999999999064,0.8850999999998592,0.9010999999998575,0.9161999999999537,0.9344999999999999]",,5,0,5,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[158.9185190102289,-176.49689605088108]","[-192.14153616405,139.5989974194624]",40.5,475,1,"[177,172,170,169,169,169,169,169,169,169,169,169,169,161,145,122,87,39,-22,-93,-162,-217,-260,-281,-286,-287,-287,-287,-287,-287,-282,-279,-277,-271,-263,-254,-234,-229,-228,-226,-223,-220,-218,-217,-213,-204]","[-180,-177,-175,-173,-173,-173,-173,-173,-173,-173,-173,-173,-173,-166,-153,-134,-104,-68,-21,36,85,125,151,163,166,166,166,166,166,166,167,167,168,168,169,169,160,156,153,148,143,139,137,135,132,127]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000000454861,0.01630000000005083,0.03290000000014004,0.04790000000014061,0.06590000000014129,0.0831000000000941,0.09799999999999898,0.1143000000000498,0.1312000000001916,0.14760000000009654,0.1662000000001882,0.18299999999999983,0.1979000000001392,0.21620000000018536,0.23140000000014282,0.2496000000000933,0.26470000000018956,0.28310000000009694,0.30010000000009285,0.3162000000001868,0.33150000000000546,0.34830000000005157,0.36590000000013845,0.3814000000001414,0.39790000000014203,0.4160000000000039,0.43130000000005,0.4479000000001392,0.46620000000018536,0.4814000000001428,0.4993000000000478,0.5149000000001394,0.5313000000000514,0.549300000000045,0.5648000000000479,0.5813000000000486,0.5981000000000947,0.6161000000000953,0.6315000000000026,0.6482000000001875,0.6663000000000494,0.683400000000141,0.6984000000001416,0.7162000000001854,0.7316000000000926,0.7484999999999999]",,6,0,6,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-192.14153616405,139.5989974194624]","[216.96704619011774,-96.59995273050254]",40.5,475,1,"[-204,-190,-186,-186,-185,-185,-183,-179,-177,-177,-177,-177,-177,-177,-177,-177,-161,-129,-60,33,139,233,305,347,363,366,360,333,311,292,278,265,256,253,252,252,251,251,251,251,251,251,251,251,251,251,239,221]","[127,126,126,126,126,126,128,131,134,136,137,137,137,137,137,137,137,137,136,133,117,94,65,35,9,-24,-34,-60,-73,-83,-88,-91,-92,-93,-93,-93,-93,-93,-93,-93,-92,-91,-91,-91,-91,-91,-93,-97]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999995690132,0.017600000000093985,0.034000000000006025,0.049000000000006594,0.06569999999995702,0.08250000000000313,0.09930000000004924,0.11610000000009535,0.13440000000014152,0.15119999999995315,0.1661000000000996,0.1839000000001434,0.19910000000009376,0.21580000000005128,0.23219999999995622,0.2506000000000981,0.26600000000000534,0.28230000000004907,0.2993000000000521,0.3160000000000025,0.3340000000000032,0.34969999999995593,0.3676999999999566,0.38290000000014146,0.3995000000000033,0.4173000000000471,0.43269999999995434,0.450400000000144,0.466199999999958,0.48380000000005197,0.4995000000000047,0.5175000000000054,0.5343000000000515,0.5491000000000952,0.5661000000000982,0.583900000000142,0.5996000000000947,0.6158000000000499,0.6321999999999548,0.6491999999999578,0.6674000000001428,0.6826000000000931,0.700400000000144,0.7176000000000968,0.7321999999999562,0.7494000000001435,0.7661999999999551,0.78290000000014]",,7,0,7,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[216.96704619011774,-96.59995273050254]","[-232.31005517427886,49.379026569217835]",40.5,475,1,"[221,191,183,175,174,173,173,173,173,173,173,168,157,139,101,9,-65,-127,-166,-192,-216,-239]","[-97,-102,-103,-103,-103,-102,-101,-101,-101,-101,-101,-96,-87,-75,-56,-16,7,24,31,34,37,38]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999995690132,0.01739999999990971,0.03300000000000125,0.049500000000001876,0.0660000000000025,0.08239999999990744,0.09950000000000614,0.11589999999991107,0.13269999999995719,0.1491999999999578,0.1673999999999083,0.18289999999991124,0.19939999999991187,0.21610000000009677,0.2328000000000472,0.2508999999999091,0.267600000000094,0.28280000000005145,0.30089999999990624,0.31750000000000256,0.33430000000004867,0.34939999999991045]",,8,0,8,0,1,,,,
