key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,受試者ID,date,expName,psychopyVersion,OS,frameRate,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,"[-20.905692653530668,198.90437907365467]","[61.80339887498945,-190.21130325903073]",48,400,0,"[-38,-29,-27,-27,-27,-27,-27,-27,-28,-33,-39,-46,-59,-67,-67,-67,-67,-48,5,59,109,119,119,119,119,119,119,119,119,119,119,119,125,123,122,117,109,99,91,89,89,89,89,87,84,82]","[189,194,194,194,195,195,195,195,195,193,190,188,182,180,180,177,167,120,26,-65,-158,-173,-173,-173,-173,-173,-173,-173,-173,-173,-173,-173,-184,-186,-187,-188,-192,-198,-201,-203,-203,-203,-203,-203,-202,-201]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.016300000011916893,0.03320000000297796,0.04960000000893672,0.06640000000595592,0.08299999999999841,0.09960000000894098,0.11650000000000205,0.13370000000298177,0.1504000000059591,0.16680000001191786,0.18320000000297654,0.20060000000894007,0.2166000000089383,0.2327000000029784,0.24970000000298143,0.2663000000119169,0.2828000000119175,0.2996000000089367,0.3162000000029792,0.3329999999999984,0.34949999999999903,0.36599999999999966,0.382700000002977,0.39930000001191956,0.41590000000596206,0.43270000000298126,0.4494000000059586,0.4664000000059616,0.48280000001192036,0.4994999999999976,0.5166000000089426,0.5333000000119199,0.54940000000596,0.5663000000119212,0.582600000008938,0.5998000000119177,0.6163000000119183,0.6329000000059608,0.6496000000089381,0.6659999999999968,0.6827000000029813,0.6999999999999957,0.7160000000000011,0.7327000000029784,0.7494999999999976]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[61.80339887498945,-190.21130325903073]","[-99.99999999999996,173.20508075688775]",48,400,0,"[82,80,79,79,78,78,78,77,73,61,44,35,34,33,29,10,-71,-138,-167,-173,-173,-173,-173,-173,-173,-173,-170,-167,-159,-149,-147,-147,-147,-146,-143,-138,-128,-123]","[-201,-196,-191,-185,-180,-180,-178,-174,-163,-134,-106,-95,-93,-92,-87,-61,39,109,138,143,143,143,143,143,143,143,146,148,153,165,172,172,172,176,178,178,178,179]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880837322,0.016500000000000625,0.03300000000000125,0.04969999998808561,0.06619999998807913,0.0827999999970217,0.09989999999105947,0.1163999999910601,0.1331999999880793,0.14969999998807992,0.16659999999404107,0.1830999999940417,0.19959999999404232,0.21650000000000347,0.23309999999404596,0.25,0.2665999999940425,0.28300000000000125,0.30000000000000426,0.3165000000000049,0.332599999994045,0.3493999999910642,0.36629999999702534,0.38279999999702596,0.39959999999404516,0.41619999998808055,0.4332999999970255,0.45000000000000284,0.46679999999702204,0.4838999999910598,0.500699999988079,0.5166999999880844,0.5327999999970245,0.5496999999880856,0.5665000000000049,0.5828999999910636,0.5995000000000061,0.6161999999880834]",,11,0,11,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-99.99999999999996,173.20508075688775]","[133.82612127177168,-148.6289650954788]",48,400,0,"[-123,-123,-123,-123,-123,-122,-122,-122,-122,-122,-127,-134,-134,-134,-134,-134,-134,-135,-137,-142,-147,-149,-151,-153,-153,-153,-153,-153,-153,-150,-138,-117,-83,-18,49,83,95,100,105,108,112,112,112,112,112,114,122,126,126,127,128,133,144]","[179,179,179,179,179,179,179,179,178,175,169,158,155,155,155,155,155,151,146,136,128,125,120,118,118,118,118,118,118,118,114,103,79,38,-4,-29,-43,-53,-66,-79,-86,-88,-88,-88,-88,-94,-102,-106,-106,-108,-113,-124,-147]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.016099999994040104,0.03279999999702454,0.04939999999105993,0.06620000000297921,0.0835000000000008,0.09989999999105947,0.11670000000298586,0.13320000000297938,0.14939999999106135,0.16600000000000392,0.18279999999702312,0.19929999999702375,0.2157000000029825,0.2325000000000017,0.2492999999970209,0.26620000000298205,0.2835999999940384,0.30020000000298097,0.31709999999404204,0.3327999999970217,0.34920000000298046,0.3658999999910648,0.38300000000000267,0.3990999999940428,0.4160000000000039,0.4327999999970231,0.4493999999910585,0.46589999999105913,0.48409999999404363,0.4992999999970209,0.5160000000000053,0.532399999991064,0.5490999999940414,0.5657999999970187,0.5827999999970217,0.5992000000029805,0.6160999999940415,0.6328999999910607,0.6493999999910613,0.6660000000000039,0.6827000000029813,0.6990999999940399,0.7157000000029825,0.7323999999910598,0.7493999999910628,0.7658999999910634,0.7825999999940407,0.7992999999970252,0.8160999999940444,0.832599999994045,0.8493999999910642,0.865799999997023]",,12,0,12,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[133.82612127177168,-148.6289650954788]","[-161.80339887498945,117.55705045849464]",48,400,0,"[144,156,164,166,167,168,166,166,166,166,163,162,159,149,141,109,36,-69,-138,-163,-163,-163,-163,-165]","[-147,-168,-177,-177,-177,-176,-170,-170,-170,-170,-170,-169,-168,-160,-151,-116,-51,17,53,63,69,75,88,94]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.016299999997016812,0.032999999999994145,0.04990000000595529,0.06649999999999778,0.08299999999999841,0.09949999999999903,0.11609999999403442,0.132700000002977,0.1494999999999962,0.1667000000029759,0.1830999999940346,0.19949999999999335,0.2162000000029778,0.23309999999403885,0.24970000000297432,0.2662999999970168,0.283099999994036,0.29959999999403664,0.3164000000059559,0.3327999999970146,0.34970000000297574,0.3660999999940344,0.3829000000059537]",,13,0,13,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-161.80339887498945,117.55705045849464]","[182.7090915285202,-81.34732861516002]",48,400,0,"[-165,-165,-166,-166,-166,-166,-166,-166,-166,-166,-163,-162,-161,-161,-161,-161,-161,-161,-163,-167,-175,-183,-188,-189,-178,-148,-44,69,172,243,269,269,269,269,269,269,269,269,269,269,269,269,265,256,242,226,211,203]","[94,95,96,96,96,96,96,96,96,96,99,101,103,103,103,103,103,102,97,87,68,47,33,27,22,14,3,-11,-27,-37,-43,-46,-50,-53,-55,-55,-55,-55,-55,-55,-56,-58,-60,-62,-69,-76,-79,-79]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.016000000000005343,0.032900000005959384,0.0492000000029833,0.06610000000894445,0.08300000000000551,0.09960000000894098,0.1161000000089416,0.13260000000894223,0.14929999999701948,0.16620000000298063,0.18340000000596035,0.19970000000298427,0.21600000000000108,0.2325000000000017,0.24920000000298614,0.2662999999970239,0.28279999999702454,0.29929999999702517,0.31610000000894445,0.3326000000089451,0.349600000008941,0.3661000000089416,0.38279999999701886,0.3999000000059638,0.4160000000000039,0.43270000000298126,0.44970000000298427,0.46650000000000347,0.4830000000000041,0.500100000008942,0.5165000000000006,0.5330000000000013,0.54940000000596,0.5661000000089444,0.5826000000089451,0.599499999999999,0.6159999999999997,0.6327000000029841,0.6492000000029847,0.6662000000029806,0.6827000000029813,0.6992999999970237,0.7159000000059663,0.7326000000089437,0.7492999999970209,0.7661000000089402,0.7826000000089408]",,14,0,14,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,,,,,0,,,,,,,,,,,,,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,0,0,0,1
,,return,1.3866,"[50,70]","[114.19318220532512,50.84208038447502]",71.5,250,1,"[50,50,49,43,41,40,37,32,27,25,24,23,22,21,19,18,18,18,18,18,18,17,17,17,17,17,20,28,45,64,74,77,77,77,78,79,84,87,89]","[70,71,76,84,85,85,90,96,101,104,107,108,110,112,114,115,115,115,115,115,115,116,116,116,116,116,113,108,99,91,89,89,89,89,88,87,80,76,72]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0020000000000024443,0.01540000000596109,0.03250000000000597,0.049000000000006594,0.06540000000596535,0.08220000000298455,0.09879999999701994,0.11559999999403914,0.13190000000596314,0.1490000000000009,0.16500000000000625,0.18200000000000216,0.19879999999702136,0.21509999999404528,0.23220000000298313,0.24849999999999994,0.26529999999702625,0.28179999999701977,0.2985999999940461,0.31520000000298154,0.33170000000298216,0.34859999999404323,0.3652000000029858,0.38190000000596314,0.39840000000596376,0.41520000000298296,0.4319000000059603,0.44859999999404465,0.4652000000029801,0.4820999999940412,0.49900000000000233,0.516200000002982,0.5322999999970222,0.5492999999970252,0.5657999999970258,0.5822000000029846,0.5995000000000061,0.6152999999970206,0.6320999999940398]",,0,0,0,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[114.19318220532512,50.84208038447502]","[-101.12712429686843,-73.47315653655913]",71.5,250,1,"[89,91,93,101,109,111,111,111,111,114,115,115,115,115,115,115,115,115,115,115,114,104,83,62,46,32,8,-17,-38,-53,-54,-58,-64,-67]","[72,71,69,64,59,57,57,57,57,56,56,56,55,55,55,55,55,52,46,36,32,29,24,16,4,-13,-35,-53,-67,-75,-75,-75,-75,-75]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.01579999999702153,0.032700000002982677,0.04899999999999949,0.06620000000297921,0.08239999999106118,0.09920000000298046,0.11559999999403914,0.13209999999403976,0.14929999999701948,0.1655999999940363,0.18249999999999744,0.1993999999910585,0.21600000000000108,0.23259999999403647,0.24939999999105567,0.2660999999940401,0.2839999999999989,0.29999999999999716,0.31609999999403726,0.3323999999910612,0.3490999999940385,0.3660999999940415,0.38239999999105834,0.39909999999403567,0.41570000000297824,0.4323999999910555,0.4488999999910561,0.46679999999702204,0.4827000000029784,0.5002000000029767,0.5157999999970215,0.5334999999999965,0.5487999999970157]",,1,0,1,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-101.12712429686843,-73.47315653655913]","[83.64132579485728,92.89310318467427]",71.5,250,1,"[-67,-70,-70,-70,-72,-78,-90,-98,-100,-100,-100,-100,-99,-97,-93,-86,-54,25,115,190,220,225,225,225,221,217,212,206,190,170,157,155,153,142,118,98]","[-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74,-71,-71,-64,-49,-8,39,84,108,115,116,116,116,116,116,116,116,116,116,116,116,116,116,116]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003999999910533347,0.016599999994035386,0.03270000000297557,0.04939999999105993,0.06689999999105822,0.08309999999404027,0.0995999999940338,0.11620000000297637,0.13279999999701886,0.14920000000297762,0.1657999999970201,0.18249999999999744,0.1993999999910585,0.21599999999999397,0.23309999999403885,0.2494999999999976,0.2665999999940354,0.2828999999910593,0.29939999999105993,0.31609999999403726,0.3330999999940403,0.34970000000297574,0.36599999999999966,0.38279999999701886,0.3994999999999962,0.4159999999999968,0.43270000000297415,0.4493999999910585,0.465999999999994,0.48289999999105504,0.4995999999940395,0.5159999999999982,0.5328999999910593,0.5493999999910599,0.5658999999910534,0.5827000000029798]",,2,0,2,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[83.64132579485728,92.89310318467427]","[-62.50000000000006,-108.25317547305481]",71.5,250,1,"[98,91,91,91,91,88,86,86,86,86,86,85,72,58,46,32,17,-8,-18,-20,-20,-21,-29,-40]","[116,116,116,116,116,116,115,110,104,95,80,56,27,3,-16,-32,-47,-71,-78,-80,-80,-80,-80,-83]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.016200000002974946,0.03270000000297557,0.04929999999701806,0.06590000000595353,0.0827999999970146,0.09960000000893388,0.11620000000297637,0.13299999999999557,0.1499000000059567,0.16610000000893876,0.18279999999701602,0.19979999999701903,0.21629999999701965,0.23279999999701317,0.24940000000595575,0.26620000000297495,0.2829000000059594,0.29940000000596,0.3162000000029792,0.33240000000595415,0.3497999999970176,0.36629999999701823,0.38279999999701886]",,3,0,3,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-62.50000000000006,-108.25317547305481]","[38.62712429686843,118.88206453689419]",71.5,250,1,"[-40,-44,-44,-44,-44,-46,-47,-50,-50,-50,-50,-49,-44,-41,-31,-8,25,55]","[-83,-83,-83,-83,-83,-85,-88,-89,-89,-89,-89,-87,-80,-74,-62,-25,33,96]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000499999999995282,0.016299999997016812,0.03270000000297557,0.049200000002976196,0.06590000000596064,0.08290000000595654,0.0995999999940338,0.11620000000297637,0.13259999999403504,0.14920000000297762,0.16590000000595495,0.18290000000595796,0.19959999999403522,0.21649999999999636,0.2334000000059575,0.24959999999403948,0.2662999999970168,0.28270000000297557]",,4,0,4,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[38.62712429686843,118.88206453689419]","[-13.066057908456779,-124.31523692103416]",71.5,250,1,"[55,67,67,67,67,67,67,71,69,62,54,38,24,10,7,7,7,6,4,4]","[96,132,132,132,132,132,132,141,140,133,128,122,114,89,64,33,-2,-39,-75,-99]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.016299999997016812,0.03259999999404073,0.04929999999701806,0.0660000000000025,0.08289999999105646,0.09939999999105709,0.11659999999403681,0.13320000000297938,0.15689999999106163,0.1664999999999992,0.18359999999403698,0.20000000000000284,0.21659999999403823,0.23309999999403885,0.24989999999105805,0.2665000000000006,0.28320000000297796,0.29979999999702045,0.3164999999999978]",,5,0,5,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-13.066057908456779,-124.31523692103416]","[-13.066057908456667,124.31523692103417]",71.5,250,1,"[4,4,4,4,4,4,4,4,4,5,5,5,-3,-27,-51,-58,-60,-60,-60,-60,-60,-59,-52,-50,-50,-50,-50,-49,-47,-46,-45,-40]","[-99,-115,-119,-119,-119,-119,-119,-119,-119,-123,-119,-102,-73,-11,50,94,120,129,130,130,131,134,144,147,148,148,148,148,148,148,148,147]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0009000000059629087,0.015999999999998238,0.032800000011924624,0.049100000008941436,0.06560000000894206,0.0823000000119194,0.09900000000000375,0.11560000000893922,0.13230000001192366,0.1495000000000033,0.16600000000000392,0.1828000000119232,0.1994000000059586,0.21600000000000108,0.2327000000029784,0.24930000001192099,0.2661000000089402,0.2828000000119246,0.29910000000894144,0.3155000000000001,0.3325000000000031,0.3491000000089386,0.36580000001192303,0.3827000000029841,0.39940000000596143,0.4156000000089435,0.43220000000297887,0.44930000001192383,0.4659000000059592,0.48260000000894365,0.49940000000596285,0.5159999999999982]",,6,0,6,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-13.066057908456667,124.31523692103417]","[38.6271242968684,-118.8820645368942]",71.5,250,1,"[-40,-36,-25,-16,-10,-10,-10,-10,-10,-10,-10,-10,-7,0,11,20,22,23,23,23,23,23,23,18,0,-26,-46,-67,-92,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-97,-94,-89,-77,-63,-52,-40,-18,12,37,39,39,39,39,39,39,39,39,39,39,39,39,35,27,19]","[147,134,108,80,69,68,60,52,32,11,2,-3,-11,-27,-46,-61,-64,-65,-65,-65,-65,-65,-64,-56,-26,10,43,77,118,130,130,132,133,133,133,133,133,133,133,133,133,133,121,96,64,33,-16,-81,-165,-191,-199,-199,-199,-199,-199,-199,-199,-199,-199,-199,-193,-185,-160,-121]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.015900000005963477,0.03249999999999886,0.0492000000029833,0.06580000001191877,0.08260000000893797,0.0991000000089386,0.11599999999999966,0.13260000000894223,0.14930000001191956,0.16599999999999682,0.18249999999999744,0.19910000000894001,0.21580000001192445,0.23240000000595984,0.24910000000894428,0.2658000000119216,0.2826000000089408,0.2989000000059576,0.31560000000894206,0.33240000000596126,0.3489000000059619,0.36599999999999966,0.3825000000000003,0.39910000000894286,0.41590000000596206,0.4324000000059627,0.44910000000894,0.46580000001192445,0.4825000000000017,0.49890000000596046,0.5158000000119216,0.5324999999999989,0.5489000000059576,0.5656000000089421,0.5822000000029774,0.5989000000059619,0.6156000000089392,0.6323000000119237,0.6491000000089429,0.6656000000089435,0.6824000000059627,0.6989999999999981,0.7157000000029825,0.7325000000000017,0.749200000002979,0.7659000000059635,0.7824000000059641,0.7989999999999995,0.8158000000119188,0.8325000000000031,0.84880000001192,0.8656000000089392,0.882700000002977,0.8988000000119243,0.9156000000089435,0.9321000000089441,0.9489000000059633,0.9654000000059639,0.9822000000029831,0.9991000000089443,1.0156000000089378,1.0322000000029803,1.0491000000089414]",,7,0,7,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[38.6271242968684,-118.8820645368942]","[-62.49999999999997,108.25317547305484]",71.5,250,1,"[19,12,-7,-18,-18,-18,-18,-18,-18,-18,-14,-4,9,22,32,37,37,37,37,37,20,-18,-22,-22,-22,-22,-24,-27,-30,-33,-37]","[-121,-33,53,93,95,95,95,95,95,92,78,41,-6,-40,-59,-69,-70,-70,-70,-59,-13,60,71,73,73,73,75,77,81,82,87]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000298381337,0.01620000000298205,0.03300000000000125,0.049500000000001876,0.06620000000297921,0.08270000000297983,0.09940000000596427,0.11590000000595779,0.1327000000029841,0.14940000000596143,0.16620000000298063,0.18279999999702312,0.1994000000059586,0.2162000000029778,0.23279999999702028,0.2494999999999976,0.2660999999940401,0.2827000000029827,0.29929999999701806,0.31609999999403726,0.33290000000596365,0.3494000000059643,0.36599999999999966,0.3827000000029841,0.3992000000029776,0.4160000000000039,0.43290000000595796,0.4495999999940423,0.46609999999404295,0.4827999999970203,0.49940000000596285]",,8,0,8,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-62.49999999999997,108.25317547305484]","[83.64132579485731,-92.89310318467426]",71.5,250,1,"[-37,-42,-47,-48,-48,-48,-48,-48,-48,-47,-42,-30,-7,18,48,92,114,120,120,120,120,120,120,120,120,120,120,119,116,110,101]","[87,93,99,100,100,100,100,100,100,99,93,74,40,-5,-55,-132,-174,-185,-186,-186,-186,-186,-186,-186,-186,-182,-173,-165,-154,-133,-110]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.016300000011924,0.03320000000297796,0.04980000001192053,0.06630000001192116,0.08299999999999841,0.09960000000894098,0.11630000001191831,0.1329000000059608,0.14990000000596382,0.16640000000596444,0.18299999999999983,0.1998000000119191,0.21630000001191974,0.23330000001192275,0.24980000001192337,0.26640000000595876,0.2833000000119199,0.2997000000029786,0.3162000000029792,0.33290000000596365,0.349600000008941,0.3663000000119183,0.3829000000059608,0.39960000000893814,0.41640000000596444,0.4331000000089418,0.44970000000298427,0.46630000001191974,0.4829000000059622,0.49960000000893956]",,9,0,9,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[83.64132579485731,-92.89310318467426]","[-101.12712429686842,73.47315653655916]",71.5,250,1,"[101,91,86,86,86,86,86,86,86,86,83,81,75,62,25,-69,-105,-114,-114]","[-110,-92,-80,-80,-80,-80,-80,-80,-80,-78,-77,-77,-75,-66,-43,14,32,39,46]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00029999999701857405,0.016500000000000625,0.03309999999403601,0.0496999999880785,0.06629999999702108,0.08299999999999841,0.0995999999940409,0.11629999999701823,0.13289999999106072,0.14989999999105663,0.16639999999105726,0.1830999999940346,0.1998999999910609,0.21639999999105441,0.23319999998808072,0.2497999999970162,0.2663999999910587,0.2831999999880779,0.2998999999910552]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
